30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-1.6924650000  -0.5054396000  1.5139670000  1  3
1.2905890000  -2.1961850000  0.6260520000  1  3
-1.2037010000  -2.1952710000  0.1175954000  1  3
-2.2856030000  -0.1205008000  -0.5165932000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6332880000  1.2058320000  -0.1569334000  1  4
-0.6332880000  1.2058320000  -0.1569334000  4  4
-0.6332880000  1.2058320000  -0.1569334000  5  4
-0.6332880000  1.2058320000  -0.1569334000  6  4
0.6970803000  1.2293240000  0.0929124900  1  4
0.6970803000  1.2293240000  0.0929124900  4  4
0.6970803000  1.2293240000  0.0929124900  5  4
0.6970803000  1.2293240000  0.0929124900  6  4
1.1022060000  -0.0693655800  0.4192657000  1  4
1.1022060000  -0.0693655800  0.4192657000  4  4
1.1022060000  -0.0693655800  0.4192657000  5  4
1.1022060000  -0.0693655800  0.4192657000  6  4
0.6904827000  -1.3676450000  0.3693661000  1  4
0.6904827000  -1.3676450000  0.3693661000  4  4
0.6904827000  -1.3676450000  0.3693661000  5  4
0.6904827000  -1.3676450000  0.3693661000  6  4
-0.6343817000  -1.3155450000  -0.0065147740  1  4
-0.6343817000  -1.3155450000  -0.0065147740  4  4
-0.6343817000  -1.3155450000  -0.0065147740  5  4
-0.6343817000  -1.3155450000  -0.0065147740  6  4
-1.2370640000  -0.0668864700  -0.2061748000  1  4
-1.2370640000  -0.0668864700  -0.2061748000  4  4
-1.2370640000  -0.0668864700  -0.2061748000  5  4
-1.2370640000  -0.0668864700  -0.2061748000  6  4
-1.3308260000  2.0913320000  -0.1598136000  1  3
1.4584940000  1.9670900000  0.2691995000  1  3
-1.7185970000  -0.4545686000  1.4490320000  1  3
1.2801770000  -2.1983650000  0.6421325000  1  3
-1.2208130000  -2.1866030000  0.1189660000  1  3
-2.2961100000  -0.1037863000  -0.5201321000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6362725000  1.2086070000  -0.1574898000  1  4
-0.6362725000  1.2086070000  -0.1574898000  4  4
-0.6362725000  1.2086070000  -0.1574898000  5  4
-0.6362725000  1.2086070000  -0.1574898000  6  4
0.6962779000  1.2319200000  0.0950119600  1  4
0.6962779000  1.2319200000  0.0950119600  4  4
0.6962779000  1.2319200000  0.0950119600  5  4
0.6962779000  1.2319200000  0.0950119600  6  4
1.1104460000  -0.0685574900  0.4235333000  1  4
1.1104460000  -0.0685574900  0.4235333000  4  4
1.1104460000  -0.0685574900  0.4235333000  5  4
1.1104460000  -0.0685574900  0.4235333000  6  4
0.6886168000  -1.3700410000  0.3736261000  1  4
0.6886168000  -1.3700410000  0.3736261000  4  4
0.6886168000  -1.3700410000  0.3736261000  5  4
0.6886168000  -1.3700410000  0.3736261000  6  4
-0.6405493000  -1.3161740000  -0.0048206750  1  4
-0.6405493000  -1.3161740000  -0.0048206750  4  4
-0.6405493000  -1.3161740000  -0.0048206750  5  4
-0.6405493000  -1.3161740000  -0.0048206750  6  4
-1.2411030000  -0.0646360700  -0.2102044000  1  4
-1.2411030000  -0.0646360700  -0.2102044000  4  4
-1.2411030000  -0.0646360700  -0.2102044000  5  4
-1.2411030000  -0.0646360700  -0.2102044000  6  4
-1.3248760000  2.0942770000  -0.1499869000  1  3
1.4472490000  1.9467720000  0.2685144000  1  3
-1.7447050000  -0.4033002000  1.3858500000  1  3
1.2722020000  -2.2021420000  0.6591194000  1  3
-1.2387160000  -2.1793970000  0.1186677000  1  3
-2.3042780000  -0.0869462800  -0.5235594000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6396941000  1.2112340000  -0.1580065000  1  4
-0.6396941000  1.2112340000  -0.1580065000  4  4
-0.6396941000  1.2112340000  -0.1580065000  5  4
-0.6396941000  1.2112340000  -0.1580065000  6  4
0.6955492000  1.2334950000  0.0974002800  1  4
0.6955492000  1.2334950000  0.0974002800  4  4
0.6955492000  1.2334950000  0.0974002800  5  4
0.6955492000  1.2334950000  0.0974002800  6  4
1.1193670000  -0.0672098000  0.4279504000  1  4
1.1193670000  -0.0672098000  0.4279504000  4  4
1.1193670000  -0.0672098000  0.4279504000  5  4
1.1193670000  -0.0672098000  0.4279504000  6  4
0.6867110000  -1.3719180000  0.3776249000  1  4
0.6867110000  -1.3719180000  0.3776249000  4  4
0.6867110000  -1.3719180000  0.3776249000  5  4
0.6867110000  -1.3719180000  0.3776249000  6  4
-0.6462646000  -1.3170250000  -0.0030107640  1  4
-0.6462646000  -1.3170250000  -0.0030107640  4  4
-0.6462646000  -1.3170250000  -0.0030107640  5  4
-0.6462646000  -1.3170250000  -0.0030107640  6  4
-1.2454970000  -0.0625513800  -0.2137732000  1  4
-1.2454970000  -0.0625513800  -0.2137732000  4  4
-1.2454970000  -0.0625513800  -0.2137732000  5  4
-1.2454970000  -0.0625513800  -0.2137732000  6  4
-1.3155690000  2.0943680000  -0.1414328000  1  3
1.4347740000  1.9297060000  0.2688182000  1  3
-1.7710640000  -0.3519666000  1.3215960000  1  3
1.2621640000  -2.2086830000  0.6762104000  1  3
-1.2585530000  -2.1750060000  0.1182516000  1  3
-2.3109250000  -0.0703931800  -0.5275090000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6434753000  1.2144810000  -0.1586783000  1  4
-0.6434753000  1.2144810000  -0.1586783000  4  4
-0.6434753000  1.2144810000  -0.1586783000  5  4
-0.6434753000  1.2144810000  -0.1586783000  6  4
0.6948925000  1.2343730000  0.0996944500  1  4
0.6948925000  1.2343730000  0.0996944500  4  4
0.6948925000  1.2343730000  0.0996944500  5  4
0.6948925000  1.2343730000  0.0996944500  6  4
1.1283530000  -0.0655739800  0.4322141000  1  4
1.1283530000  -0.0655739800  0.4322141000  4  4
1.1283530000  -0.0655739800  0.4322141000  5  4
1.1283530000  -0.0655739800  0.4322141000  6  4
0.6844457000  -1.3732430000  0.3811392000  1  4
0.6844457000  -1.3732430000  0.3811392000  4  4
0.6844457000  -1.3732430000  0.3811392000  5  4
0.6844457000  -1.3732430000  0.3811392000  6  4
-0.6519913000  -1.3183160000  -0.0010694210  1  4
-0.6519913000  -1.3183160000  -0.0010694210  4  4
-0.6519913000  -1.3183160000  -0.0010694210  5  4
-0.6519913000  -1.3183160000  -0.0010694210  6  4
-1.2503230000  -0.0600204200  -0.2168527000  1  4
-1.2503230000  -0.0600204200  -0.2168527000  4  4
-1.2503230000  -0.0600204200  -0.2168527000  5  4
-1.2503230000  -0.0600204200  -0.2168527000  6  4
-1.3061480000  2.0939620000  -0.1333921000  1  3
1.4227190000  1.9175070000  0.2676004000  1  3
-1.7967450000  -0.2984537000  1.2566840000  1  3
1.2521640000  -2.2164350000  0.6948533000  1  3
-1.2797710000  -2.1720460000  0.1174773000  1  3
-2.3144820000  -0.0549735400  -0.5327682000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6473870000  1.2176340000  -0.1594386000  1  4
-0.6473870000  1.2176340000  -0.1594386000  4  4
-0.6473870000  1.2176340000  -0.1594386000  5  4
-0.6473870000  1.2176340000  -0.1594386000  6  4
0.6939331000  1.2342100000  0.1017338000  1  4
0.6939331000  1.2342100000  0.1017338000  4  4
0.6939331000  1.2342100000  0.1017338000  5  4
0.6939331000  1.2342100000  0.1017338000  6  4
1.1375800000  -0.0635282100  0.4363445000  1  4
1.1375800000  -0.0635282100  0.4363445000  4  4
1.1375800000  -0.0635282100  0.4363445000  5  4
1.1375800000  -0.0635282100  0.4363445000  6  4
0.6819174000  -1.3748170000  0.3842269000  1  4
0.6819174000  -1.3748170000  0.3842269000  4  4
0.6819174000  -1.3748170000  0.3842269000  5  4
0.6819174000  -1.3748170000  0.3842269000  6  4
-0.6573356000  -1.3200110000  0.0003766145  1  4
-0.6573356000  -1.3200110000  0.0003766145  4  4
-0.6573356000  -1.3200110000  0.0003766145  5  4
-0.6573356000  -1.3200110000  0.0003766145  6  4
-1.2557960000  -0.0577301500  -0.2193101000  1  4
-1.2557960000  -0.0577301500  -0.2193101000  4  4
-1.2557960000  -0.0577301500  -0.2193101000  5  4
-1.2557960000  -0.0577301500  -0.2193101000  6  4
-1.2942140000  2.0923840000  -0.1280267000  1  3
1.4141000000  1.9119010000  0.2668547000  1  3
-1.8212790000  -0.2435273000  1.1913170000  1  3
1.2411580000  -2.2246030000  0.7155684000  1  3
-1.3018110000  -2.1717970000  0.1167317000  1  3
-2.3176160000  -0.0422236200  -0.5395868000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6512458000  1.2211500000  -0.1605746000  1  4
-0.6512458000  1.2211500000  -0.1605746000  4  4
-0.6512458000  1.2211500000  -0.1605746000  5  4
-0.6512458000  1.2211500000  -0.1605746000  6  4
0.6925458000  1.2330900000  0.1041659000  1  4
0.6925458000  1.2330900000  0.1041659000  4  4
0.6925458000  1.2330900000  0.1041659000  5  4
0.6925458000  1.2330900000  0.1041659000  6  4
1.1475160000  -0.0612205600  0.4401966000  1  4
1.1475160000  -0.0612205600  0.4401966000  4  4
1.1475160000  -0.0612205600  0.4401966000  5  4
1.1475160000  -0.0612205600  0.4401966000  6  4
0.6789802000  -1.3763580000  0.3868678000  1  4
0.6789802000  -1.3763580000  0.3868678000  4  4
0.6789802000  -1.3763580000  0.3868678000  5  4
0.6789802000  -1.3763580000  0.3868678000  6  4
-0.6621690000  -1.3212230000  0.0020023480  1  4
-0.6621690000  -1.3212230000  0.0020023480  4  4
-0.6621690000  -1.3212230000  0.0020023480  5  4
-0.6621690000  -1.3212230000  0.0020023480  6  4
-1.2618980000  -0.0554267600  -0.2213497000  1  4
-1.2618980000  -0.0554267600  -0.2213497000  4  4
-1.2618980000  -0.0554267600  -0.2213497000  5  4
-1.2618980000  -0.0554267600  -0.2213497000  6  4
-1.2804180000  2.0900600000  -0.1229730000  1  3
1.4111630000  1.9118600000  0.2678379000  1  3
-1.8452950000  -0.1875297000  1.1252010000  1  3
1.2300340000  -2.2331260000  0.7360016000  1  3
-1.3238930000  -2.1724250000  0.1134473000  1  3
-2.3164130000  -0.0293740100  -0.5460970000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6556742000  1.2249620000  -0.1625187000  1  4
-0.6556742000  1.2249620000  -0.1625187000  4  4
-0.6556742000  1.2249620000  -0.1625187000  5  4
-0.6556742000  1.2249620000  -0.1625187000  6  4
0.6909524000  1.2310910000  0.1065762000  1  4
0.6909524000  1.2310910000  0.1065762000  4  4
0.6909524000  1.2310910000  0.1065762000  5  4
0.6909524000  1.2310910000  0.1065762000  6  4
1.1576670000  -0.0585170300  0.4438501000  1  4
1.1576670000  -0.0585170300  0.4438501000  4  4
1.1576670000  -0.0585170300  0.4438501000  5  4
1.1576670000  -0.0585170300  0.4438501000  6  4
0.6761491000  -1.3777580000  0.3889666000  1  4
0.6761491000  -1.3777580000  0.3889666000  4  4
0.6761491000  -1.3777580000  0.3889666000  5  4
0.6761491000  -1.3777580000  0.3889666000  6  4
-0.6661301000  -1.3233080000  0.0033937980  1  4
-0.6661301000  -1.3233080000  0.0033937980  4  4
-0.6661301000  -1.3233080000  0.0033937980  5  4
-0.6661301000  -1.3233080000  0.0033937980  6  4
-1.2687140000  -0.0529249000  -0.2228225000  1  4
-1.2687140000  -0.0529249000  -0.2228225000  4  4
-1.2687140000  -0.0529249000  -0.2228225000  5  4
-1.2687140000  -0.0529249000  -0.2228225000  6  4
-1.2672270000  2.0883270000  -0.1185455000  1  3
1.4123480000  1.9174430000  0.2692241000  1  3
-1.8701730000  -0.1285953000  1.0582830000  1  3
1.2180810000  -2.2405150000  0.7585014000  1  3
-1.3462850000  -2.1742420000  0.1109911000  1  3
-2.3138920000  -0.0168394200  -0.5543918000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6597204000  1.2290840000  -0.1642138000  1  4
-0.6597204000  1.2290840000  -0.1642138000  4  4
-0.6597204000  1.2290840000  -0.1642138000  5  4
-0.6597204000  1.2290840000  -0.1642138000  6  4
0.6891129000  1.2270750000  0.1089619000  1  4
0.6891129000  1.2270750000  0.1089619000  4  4
0.6891129000  1.2270750000  0.1089619000  5  4
0.6891129000  1.2270750000  0.1089619000  6  4
1.1679810000  -0.0561851300  0.4480731000  1  4
1.1679810000  -0.0561851300  0.4480731000  4  4
1.1679810000  -0.0561851300  0.4480731000  5  4
1.1679810000  -0.0561851300  0.4480731000  6  4
0.6722051000  -1.3791590000  0.3902450000  1  4
0.6722051000  -1.3791590000  0.3902450000  4  4
0.6722051000  -1.3791590000  0.3902450000  5  4
0.6722051000  -1.3791590000  0.3902450000  6  4
-0.6697012000  -1.3255680000  0.0048587890  1  4
-0.6697012000  -1.3255680000  0.0048587890  4  4
-0.6697012000  -1.3255680000  0.0048587890  5  4
-0.6697012000  -1.3255680000  0.0048587890  6  4
-1.2773520000  -0.0507576500  -0.2238166000  1  4
-1.2773520000  -0.0507576500  -0.2238166000  4  4
-1.2773520000  -0.0507576500  -0.2238166000  5  4
-1.2773520000  -0.0507576500  -0.2238166000  6  4
-1.2555660000  2.0881070000  -0.1132303000  1  3
1.4165720000  1.9303490000  0.2685277000  1  3
-1.8926750000  -0.0672778000  0.9909068000  1  3
1.2067820000  -2.2484630000  0.7791219000  1  3
-1.3677000000  -2.1757780000  0.1082806000  1  3
-2.3126050000  -0.0050095930  -0.5657751000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6634864000  1.2328530000  -0.1664238000  1  4
-0.6634864000  1.2328530000  -0.1664238000  4  4
-0.6634864000  1.2328530000  -0.1664238000  5  4
-0.6634864000  1.2328530000  -0.1664238000  6  4
0.6871068000  1.2228100000  0.1114860000  1  4
0.6871068000  1.2228100000  0.1114860000  4  4
0.6871068000  1.2228100000  0.1114860000  5  4
0.6871068000  1.2228100000  0.1114860000  6  4
1.1782310000  -0.0537448900  0.4527230000  1  4
1.1782310000  -0.0537448900  0.4527230000  4  4
1.1782310000  -0.0537448900  0.4527230000  5  4
1.1782310000  -0.0537448900  0.4527230000  6  4
0.6678429000  -1.3803360000  0.3908515000  1  4
0.6678429000  -1.3803360000  0.3908515000  4  4
0.6678429000  -1.3803360000  0.3908515000  5  4
0.6678429000  -1.3803360000  0.3908515000  6  4
-0.6729222000  -1.3278350000  0.0059042680  1  4
-0.6729222000  -1.3278350000  0.0059042680  4  4
-0.6729222000  -1.3278350000  0.0059042680  5  4
-0.6729222000  -1.3278350000  0.0059042680  6  4
-1.2865380000  -0.0484692800  -0.2238346000  1  4
-1.2865380000  -0.0484692800  -0.2238346000  4  4
-1.2865380000  -0.0484692800  -0.2238346000  5  4
-1.2865380000  -0.0484692800  -0.2238346000  6  4
-1.2464970000  2.0892010000  -0.1081260000  1  3
1.4243310000  1.9490210000  0.2676666000  1  3
-1.9121980000  -0.0060168730  0.9220695000  1  3
1.1950300000  -2.2550190000  0.7972557000  1  3
-1.3889640000  -2.1770580000  0.1054731000  1  3
-2.3108040000  0.0049055500  -0.5798041000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6674588000  1.2364110000  -0.1685207000  1  4
-0.6674588000  1.2364110000  -0.1685207000  4  4
-0.6674588000  1.2364110000  -0.1685207000  5  4
-0.6674588000  1.2364110000  -0.1685207000  6  4
0.6849721000  1.2176660000  0.1139006000  1  4
0.6849721000  1.2176660000  0.1139006000  4  4
0.6849721000  1.2176660000  0.1139006000  5  4
0.6849721000  1.2176660000  0.1139006000  6  4
1.1886850000  -0.0507771100  0.4583295000  1  4
1.1886850000  -0.0507771100  0.4583295000  4  4
1.1886850000  -0.0507771100  0.4583295000  5  4
1.1886850000  -0.0507771100  0.4583295000  6  4
0.6625288000  -1.3816680000  0.3913861000  1  4
0.6625288000  -1.3816680000  0.3913861000  4  4
0.6625288000  -1.3816680000  0.3913861000  5  4
0.6625288000  -1.3816680000  0.3913861000  6  4
-0.6762378000  -1.3305030000  0.0074551750  1  4
-0.6762378000  -1.3305030000  0.0074551750  4  4
-0.6762378000  -1.3305030000  0.0074551750  5  4
-0.6762378000  -1.3305030000  0.0074551750  6  4
-1.2965300000  -0.0465177700  -0.2230586000  1  4
-1.2965300000  -0.0465177700  -0.2230586000  4  4
-1.2965300000  -0.0465177700  -0.2230586000  5  4
-1.2965300000  -0.0465177700  -0.2230586000  6  4
-1.2399720000  2.0933610000  -0.1037101000  1  3
1.4331380000  1.9710040000  0.2677802000  1  3
-1.9279210000  0.0565548100  0.8529901000  1  3
1.1819800000  -2.2578730000  0.8139682000  1  3
-1.4097470000  -2.1754150000  0.1030706000  1  3
-2.3085400000  0.0131003600  -0.5991831000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6704848000  1.2399160000  -0.1708025000  1  4
-0.6704848000  1.2399160000  -0.1708025000  4  4
-0.6704848000  1.2399160000  -0.1708025000  5  4
-0.6704848000  1.2399160000  -0.1708025000  6  4
0.6828923000  1.2119360000  0.1163365000  1  4
0.6828923000  1.2119360000  0.1163365000  4  4
0.6828923000  1.2119360000  0.1163365000  5  4
0.6828923000  1.2119360000  0.1163365000  6  4
1.1987300000  -0.0478700200  0.4641195000  1  4
1.1987300000  -0.0478700200  0.4641195000  4  4
1.1987300000  -0.0478700200  0.4641195000  5  4
1.1987300000  -0.0478700200  0.4641195000  6  4
0.6570596000  -1.3825120000  0.3920532000  1  4
0.6570596000  -1.3825120000  0.3920532000  4  4
0.6570596000  -1.3825120000  0.3920532000  5  4
0.6570596000  -1.3825120000  0.3920532000  6  4
-0.6790954000  -1.3333840000  0.0093443840  1  4
-0.6790954000  -1.3333840000  0.0093443840  4  4
-0.6790954000  -1.3333840000  0.0093443840  5  4
-0.6790954000  -1.3333840000  0.0093443840  6  4
-1.3067420000  -0.0440794200  -0.2213980000  1  4
-1.3067420000  -0.0440794200  -0.2213980000  4  4
-1.3067420000  -0.0440794200  -0.2213980000  5  4
-1.3067420000  -0.0440794200  -0.2213980000  6  4
-1.2372880000  2.1003590000  -0.0985892900  1  3
1.4400570000  1.9944480000  0.2690841000  1  3
-1.9418490000  0.1170067000  0.7836702000  1  3
1.1686680000  -2.2590910000  0.8274219000  1  3
-1.4278550000  -2.1699950000  0.0998911900  1  3
-2.3087140000  0.0198789500  -0.6222960000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6733841000  1.2428380000  -0.1735225000  1  4
-0.6733841000  1.2428380000  -0.1735225000  4  4
-0.6733841000  1.2428380000  -0.1735225000  5  4
-0.6733841000  1.2428380000  -0.1735225000  6  4
0.6812912000  1.2061030000  0.1193193000  1  4
0.6812912000  1.2061030000  0.1193193000  4  4
0.6812912000  1.2061030000  0.1193193000  5  4
0.6812912000  1.2061030000  0.1193193000  6  4
1.2088400000  -0.0448588400  0.4701282000  1  4
1.2088400000  -0.0448588400  0.4701282000  4  4
1.2088400000  -0.0448588400  0.4701282000  5  4
1.2088400000  -0.0448588400  0.4701282000  6  4
0.6522564000  -1.3828640000  0.3930979000  1  4
0.6522564000  -1.3828640000  0.3930979000  4  4
0.6522564000  -1.3828640000  0.3930979000  5  4
0.6522564000  -1.3828640000  0.3930979000  6  4
-0.6817657000  -1.3366810000  0.0114274200  1  4
-0.6817657000  -1.3366810000  0.0114274200  4  4
-0.6817657000  -1.3366810000  0.0114274200  5  4
-0.6817657000  -1.3366810000  0.0114274200  6  4
-1.3175290000  -0.0415662000  -0.2188744000  1  4
-1.3175290000  -0.0415662000  -0.2188744000  4  4
-1.3175290000  -0.0415662000  -0.2188744000  5  4
-1.3175290000  -0.0415662000  -0.2188744000  6  4
-1.2366600000  2.1085230000  -0.0930658400  1  3
1.4444590000  2.0169950000  0.2696774000  1  3
-1.9518420000  0.1768296000  0.7165514000  1  3
1.1537930000  -2.2581000000  0.8400410000  1  3
-1.4436870000  -2.1624020000  0.0976294400  1  3
-2.3074880000  0.0251886700  -0.6520100000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6755094000  1.2452110000  -0.1762870000  1  4
-0.6755094000  1.2452110000  -0.1762870000  4  4
-0.6755094000  1.2452110000  -0.1762870000  5  4
-0.6755094000  1.2452110000  -0.1762870000  6  4
0.6795766000  1.2004820000  0.1221644000  1  4
0.6795766000  1.2004820000  0.1221644000  4  4
0.6795766000  1.2004820000  0.1221644000  5  4
